"","subject","catalog_number","name_of_class","term","start_date","timestamp","census_date","total_of_enrollments"
"11484","MATH","7825","Topics in Optimization","Fall 2020",2020-08-17,2020-05-13,2020-09-08,2
"11485","MATH","7826","Tpcs Probability & Stats","Fall 2020",2020-08-17,2020-05-13,2020-09-08,0
"11486","MATH","1010","Math for Liberal Arts","Fall 2020",2020-08-17,2020-05-14,2020-09-08,80
"11487","MATH","1060","Finite Mathematics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,56
"11488","MATH","1108","Stretch College Algebra-I","Fall 2020",2020-08-17,2020-05-14,2020-09-08,14
"11489","MATH","1109","Stretch College Algebra-II","Fall 2020",2020-08-17,2020-05-14,2020-09-08,7
"11490","MATH","1110","College Algebra","Fall 2020",2020-08-17,2020-05-14,2020-09-08,28
"11491","MATH","1120","College Trigonometry","Fall 2020",2020-08-17,2020-05-14,2020-09-08,31
"11492","MATH","1130","Precalculus Mathematics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,25
"11493","MATH","1401","Calculus I","Fall 2020",2020-08-17,2020-05-14,2020-09-08,103
"11494","MATH","2411","Calculus II","Fall 2020",2020-08-17,2020-05-14,2020-09-08,80
"11495","MATH","2421","Calculus III","Fall 2020",2020-08-17,2020-05-14,2020-09-08,62
"11496","MATH","2830","Introductory Statistics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,100
"11497","MATH","3000","Intro to Abstract Math","Fall 2020",2020-08-17,2020-05-14,2020-09-08,33
"11498","MATH","3041","Math Elementary Teachers II","Fall 2020",2020-08-17,2020-05-14,2020-09-08,0
"11499","MATH","3191","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-14,2020-09-08,38
"11500","MATH","3195","Linear Algebra Diff Equations","Fall 2020",2020-08-17,2020-05-14,2020-09-08,64
"11501","MATH","3200","Elementary Diff Equations","Fall 2020",2020-08-17,2020-05-14,2020-09-08,31
"11502","MATH","3301","Intro to Optmizatn Ops Rsrch","Fall 2020",2020-08-17,2020-05-14,2020-09-08,9
"11503","MATH","3382","Statistical Theory","Fall 2020",2020-08-17,2020-05-14,2020-09-08,35
"11504","MATH","3511","Mathematics of Chemistry","Fall 2020",2020-08-17,2020-05-14,2020-09-08,12
"11505","MATH","3800","Probablty-Statistcs Engineers","Fall 2020",2020-08-17,2020-05-14,2020-09-08,10
"11506","MATH","4140","Intro to Modern Algebra","Fall 2020",2020-08-17,2020-05-14,2020-09-08,14
"11507","MATH","4310","Intro to Real Analysis I","Fall 2020",2020-08-17,2020-05-14,2020-09-08,54
"11508","MATH","4387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-14,2020-09-08,8
"11509","MATH","4409","Applied Combinatorics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,20
"11510","MATH","4650","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-14,2020-09-08,6
"11511","MATH","4779","Math Clinic","Fall 2020",2020-08-17,2020-05-14,2020-09-08,15
"11512","MATH","4792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-14,2020-09-08,6
"11513","MATH","4810","Probability","Fall 2020",2020-08-17,2020-05-14,2020-09-08,30
"11514","MATH","4830","Applied Statistics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,8
"11515","MATH","5027","Topics in Applied Mathematics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,7
"11516","MATH","5310","Probability","Fall 2020",2020-08-17,2020-05-14,2020-09-08,4
"11517","MATH","5387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-14,2020-09-08,2
"11518","MATH","5593","Linear Programming","Fall 2020",2020-08-17,2020-05-14,2020-09-08,7
"11519","MATH","5660","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-14,2020-09-08,2
"11520","MATH","5718","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-14,2020-09-08,4
"11521","MATH","5779","Math Clinic","Fall 2020",2020-08-17,2020-05-14,2020-09-08,2
"11522","MATH","5792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-14,2020-09-08,7
"11523","MATH","5830","Applied Statistics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,2
"11524","MATH","6131","Real Analysis","Fall 2020",2020-08-17,2020-05-14,2020-09-08,5
"11525","MATH","6404","Applied Graph Theory","Fall 2020",2020-08-17,2020-05-14,2020-09-08,0
"11526","MATH","7393","Bayesian Statistics","Fall 2020",2020-08-17,2020-05-14,2020-09-08,10
"11527","MATH","7410","Combinatorial Structures","Fall 2020",2020-08-17,2020-05-14,2020-09-08,6
"11528","MATH","7825","Topics in Optimization","Fall 2020",2020-08-17,2020-05-14,2020-09-08,2
"11529","MATH","7826","Tpcs Probability & Stats","Fall 2020",2020-08-17,2020-05-14,2020-09-08,0
"11530","MATH","1010","Math for Liberal Arts","Fall 2020",2020-08-17,2020-05-15,2020-09-08,80
"11531","MATH","1060","Finite Mathematics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,58
"11532","MATH","1108","Stretch College Algebra-I","Fall 2020",2020-08-17,2020-05-15,2020-09-08,14
"11533","MATH","1109","Stretch College Algebra-II","Fall 2020",2020-08-17,2020-05-15,2020-09-08,7
"11534","MATH","1110","College Algebra","Fall 2020",2020-08-17,2020-05-15,2020-09-08,27
"11535","MATH","1120","College Trigonometry","Fall 2020",2020-08-17,2020-05-15,2020-09-08,33
"11536","MATH","1130","Precalculus Mathematics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,24
"11537","MATH","1401","Calculus I","Fall 2020",2020-08-17,2020-05-15,2020-09-08,106
"11538","MATH","2411","Calculus II","Fall 2020",2020-08-17,2020-05-15,2020-09-08,81
"11539","MATH","2421","Calculus III","Fall 2020",2020-08-17,2020-05-15,2020-09-08,62
"11540","MATH","2830","Introductory Statistics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,99
"11541","MATH","3000","Intro to Abstract Math","Fall 2020",2020-08-17,2020-05-15,2020-09-08,33
"11542","MATH","3041","Math Elementary Teachers II","Fall 2020",2020-08-17,2020-05-15,2020-09-08,0
"11543","MATH","3191","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-15,2020-09-08,38
"11544","MATH","3195","Linear Algebra Diff Equations","Fall 2020",2020-08-17,2020-05-15,2020-09-08,64
"11545","MATH","3200","Elementary Diff Equations","Fall 2020",2020-08-17,2020-05-15,2020-09-08,31
"11546","MATH","3301","Intro to Optmizatn Ops Rsrch","Fall 2020",2020-08-17,2020-05-15,2020-09-08,9
"11547","MATH","3382","Statistical Theory","Fall 2020",2020-08-17,2020-05-15,2020-09-08,35
"11548","MATH","3511","Mathematics of Chemistry","Fall 2020",2020-08-17,2020-05-15,2020-09-08,12
"11549","MATH","3800","Probablty-Statistcs Engineers","Fall 2020",2020-08-17,2020-05-15,2020-09-08,11
"11550","MATH","4140","Intro to Modern Algebra","Fall 2020",2020-08-17,2020-05-15,2020-09-08,16
"11551","MATH","4310","Intro to Real Analysis I","Fall 2020",2020-08-17,2020-05-15,2020-09-08,54
"11552","MATH","4387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-15,2020-09-08,8
"11553","MATH","4409","Applied Combinatorics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,20
"11554","MATH","4650","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-15,2020-09-08,6
"11555","MATH","4779","Math Clinic","Fall 2020",2020-08-17,2020-05-15,2020-09-08,15
"11556","MATH","4792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-15,2020-09-08,6
"11557","MATH","4810","Probability","Fall 2020",2020-08-17,2020-05-15,2020-09-08,30
"11558","MATH","4830","Applied Statistics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,8
"11559","MATH","5027","Topics in Applied Mathematics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,7
"11560","MATH","5310","Probability","Fall 2020",2020-08-17,2020-05-15,2020-09-08,4
"11561","MATH","5387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-15,2020-09-08,2
"11562","MATH","5593","Linear Programming","Fall 2020",2020-08-17,2020-05-15,2020-09-08,7
"11563","MATH","5660","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-15,2020-09-08,2
"11564","MATH","5718","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-15,2020-09-08,4
"11565","MATH","5779","Math Clinic","Fall 2020",2020-08-17,2020-05-15,2020-09-08,2
"11566","MATH","5792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-15,2020-09-08,7
"11567","MATH","5830","Applied Statistics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,2
"11568","MATH","6131","Real Analysis","Fall 2020",2020-08-17,2020-05-15,2020-09-08,5
"11569","MATH","6404","Applied Graph Theory","Fall 2020",2020-08-17,2020-05-15,2020-09-08,0
"11570","MATH","7393","Bayesian Statistics","Fall 2020",2020-08-17,2020-05-15,2020-09-08,10
"11571","MATH","7410","Combinatorial Structures","Fall 2020",2020-08-17,2020-05-15,2020-09-08,6
"11572","MATH","7825","Topics in Optimization","Fall 2020",2020-08-17,2020-05-15,2020-09-08,2
"11573","MATH","7826","Tpcs Probability & Stats","Fall 2020",2020-08-17,2020-05-15,2020-09-08,0
"11574","MATH","1010","Math for Liberal Arts","Fall 2020",2020-08-17,2020-05-16,2020-09-08,81
"11575","MATH","1060","Finite Mathematics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,60
"11576","MATH","1108","Stretch College Algebra-I","Fall 2020",2020-08-17,2020-05-16,2020-09-08,14
"11577","MATH","1109","Stretch College Algebra-II","Fall 2020",2020-08-17,2020-05-16,2020-09-08,8
"11578","MATH","1110","College Algebra","Fall 2020",2020-08-17,2020-05-16,2020-09-08,28
"11579","MATH","1120","College Trigonometry","Fall 2020",2020-08-17,2020-05-16,2020-09-08,33
"11580","MATH","1130","Precalculus Mathematics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,24
"11581","MATH","1401","Calculus I","Fall 2020",2020-08-17,2020-05-16,2020-09-08,107
"11582","MATH","2411","Calculus II","Fall 2020",2020-08-17,2020-05-16,2020-09-08,81
"11583","MATH","2421","Calculus III","Fall 2020",2020-08-17,2020-05-16,2020-09-08,64
"11584","MATH","2830","Introductory Statistics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,100
"11585","MATH","3000","Intro to Abstract Math","Fall 2020",2020-08-17,2020-05-16,2020-09-08,33
"11586","MATH","3041","Math Elementary Teachers II","Fall 2020",2020-08-17,2020-05-16,2020-09-08,0
"11587","MATH","3191","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-16,2020-09-08,38
"11588","MATH","3195","Linear Algebra Diff Equations","Fall 2020",2020-08-17,2020-05-16,2020-09-08,65
"11589","MATH","3200","Elementary Diff Equations","Fall 2020",2020-08-17,2020-05-16,2020-09-08,31
"11590","MATH","3301","Intro to Optmizatn Ops Rsrch","Fall 2020",2020-08-17,2020-05-16,2020-09-08,10
"11591","MATH","3382","Statistical Theory","Fall 2020",2020-08-17,2020-05-16,2020-09-08,35
"11592","MATH","3511","Mathematics of Chemistry","Fall 2020",2020-08-17,2020-05-16,2020-09-08,11
"11593","MATH","3800","Probablty-Statistcs Engineers","Fall 2020",2020-08-17,2020-05-16,2020-09-08,12
"11594","MATH","4140","Intro to Modern Algebra","Fall 2020",2020-08-17,2020-05-16,2020-09-08,16
"11595","MATH","4310","Intro to Real Analysis I","Fall 2020",2020-08-17,2020-05-16,2020-09-08,54
"11596","MATH","4387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-16,2020-09-08,8
"11597","MATH","4409","Applied Combinatorics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,20
"11598","MATH","4650","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-16,2020-09-08,6
"11599","MATH","4779","Math Clinic","Fall 2020",2020-08-17,2020-05-16,2020-09-08,15
"11600","MATH","4792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-16,2020-09-08,6
"11601","MATH","4810","Probability","Fall 2020",2020-08-17,2020-05-16,2020-09-08,30
"11602","MATH","4830","Applied Statistics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,8
"11603","MATH","5027","Topics in Applied Mathematics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,7
"11604","MATH","5310","Probability","Fall 2020",2020-08-17,2020-05-16,2020-09-08,4
"11605","MATH","5387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-16,2020-09-08,2
"11606","MATH","5593","Linear Programming","Fall 2020",2020-08-17,2020-05-16,2020-09-08,7
"11607","MATH","5660","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-16,2020-09-08,2
"11608","MATH","5718","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-16,2020-09-08,4
"11609","MATH","5779","Math Clinic","Fall 2020",2020-08-17,2020-05-16,2020-09-08,2
"11610","MATH","5792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-16,2020-09-08,7
"11611","MATH","5830","Applied Statistics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,2
"11612","MATH","6131","Real Analysis","Fall 2020",2020-08-17,2020-05-16,2020-09-08,5
"11613","MATH","6404","Applied Graph Theory","Fall 2020",2020-08-17,2020-05-16,2020-09-08,0
"11614","MATH","7393","Bayesian Statistics","Fall 2020",2020-08-17,2020-05-16,2020-09-08,10
"11615","MATH","7410","Combinatorial Structures","Fall 2020",2020-08-17,2020-05-16,2020-09-08,6
"11616","MATH","7825","Topics in Optimization","Fall 2020",2020-08-17,2020-05-16,2020-09-08,2
"11617","MATH","7826","Tpcs Probability & Stats","Fall 2020",2020-08-17,2020-05-16,2020-09-08,0
"11618","MATH","1010","Math for Liberal Arts","Fall 2020",2020-08-17,2020-05-17,2020-09-08,81
"11619","MATH","1060","Finite Mathematics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,62
"11620","MATH","1108","Stretch College Algebra-I","Fall 2020",2020-08-17,2020-05-17,2020-09-08,14
"11621","MATH","1109","Stretch College Algebra-II","Fall 2020",2020-08-17,2020-05-17,2020-09-08,8
"11622","MATH","1110","College Algebra","Fall 2020",2020-08-17,2020-05-17,2020-09-08,28
"11623","MATH","1120","College Trigonometry","Fall 2020",2020-08-17,2020-05-17,2020-09-08,32
"11624","MATH","1130","Precalculus Mathematics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,24
"11625","MATH","1401","Calculus I","Fall 2020",2020-08-17,2020-05-17,2020-09-08,109
"11626","MATH","2411","Calculus II","Fall 2020",2020-08-17,2020-05-17,2020-09-08,82
"11627","MATH","2421","Calculus III","Fall 2020",2020-08-17,2020-05-17,2020-09-08,65
"11628","MATH","2830","Introductory Statistics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,100
"11629","MATH","3000","Intro to Abstract Math","Fall 2020",2020-08-17,2020-05-17,2020-09-08,34
"11630","MATH","3041","Math Elementary Teachers II","Fall 2020",2020-08-17,2020-05-17,2020-09-08,0
"11631","MATH","3191","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-17,2020-09-08,38
"11632","MATH","3195","Linear Algebra Diff Equations","Fall 2020",2020-08-17,2020-05-17,2020-09-08,65
"11633","MATH","3200","Elementary Diff Equations","Fall 2020",2020-08-17,2020-05-17,2020-09-08,31
"11634","MATH","3301","Intro to Optmizatn Ops Rsrch","Fall 2020",2020-08-17,2020-05-17,2020-09-08,10
"11635","MATH","3382","Statistical Theory","Fall 2020",2020-08-17,2020-05-17,2020-09-08,35
"11636","MATH","3511","Mathematics of Chemistry","Fall 2020",2020-08-17,2020-05-17,2020-09-08,11
"11637","MATH","3800","Probablty-Statistcs Engineers","Fall 2020",2020-08-17,2020-05-17,2020-09-08,12
"11638","MATH","4140","Intro to Modern Algebra","Fall 2020",2020-08-17,2020-05-17,2020-09-08,16
"11639","MATH","4310","Intro to Real Analysis I","Fall 2020",2020-08-17,2020-05-17,2020-09-08,54
"11640","MATH","4387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-17,2020-09-08,8
"11641","MATH","4409","Applied Combinatorics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,20
"11642","MATH","4650","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-17,2020-09-08,6
"11643","MATH","4779","Math Clinic","Fall 2020",2020-08-17,2020-05-17,2020-09-08,15
"11644","MATH","4792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-17,2020-09-08,6
"11645","MATH","4810","Probability","Fall 2020",2020-08-17,2020-05-17,2020-09-08,30
"11646","MATH","4830","Applied Statistics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,9
"11647","MATH","5027","Topics in Applied Mathematics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,7
"11648","MATH","5310","Probability","Fall 2020",2020-08-17,2020-05-17,2020-09-08,4
"11649","MATH","5387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-17,2020-09-08,2
"11650","MATH","5593","Linear Programming","Fall 2020",2020-08-17,2020-05-17,2020-09-08,7
"11651","MATH","5660","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-17,2020-09-08,2
"11652","MATH","5718","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-17,2020-09-08,4
"11653","MATH","5779","Math Clinic","Fall 2020",2020-08-17,2020-05-17,2020-09-08,2
"11654","MATH","5792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-17,2020-09-08,7
"11655","MATH","5830","Applied Statistics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,2
"11656","MATH","6131","Real Analysis","Fall 2020",2020-08-17,2020-05-17,2020-09-08,5
"11657","MATH","6404","Applied Graph Theory","Fall 2020",2020-08-17,2020-05-17,2020-09-08,0
"11658","MATH","7393","Bayesian Statistics","Fall 2020",2020-08-17,2020-05-17,2020-09-08,10
"11659","MATH","7410","Combinatorial Structures","Fall 2020",2020-08-17,2020-05-17,2020-09-08,6
"11660","MATH","7825","Topics in Optimization","Fall 2020",2020-08-17,2020-05-17,2020-09-08,2
"11661","MATH","7826","Tpcs Probability & Stats","Fall 2020",2020-08-17,2020-05-17,2020-09-08,0
"11662","MATH","1010","Math for Liberal Arts","Fall 2020",2020-08-17,2020-05-18,2020-09-08,82
"11663","MATH","1060","Finite Mathematics","Fall 2020",2020-08-17,2020-05-18,2020-09-08,63
"11664","MATH","1108","Stretch College Algebra-I","Fall 2020",2020-08-17,2020-05-18,2020-09-08,14
"11665","MATH","1109","Stretch College Algebra-II","Fall 2020",2020-08-17,2020-05-18,2020-09-08,8
"11666","MATH","1110","College Algebra","Fall 2020",2020-08-17,2020-05-18,2020-09-08,28
"11667","MATH","1120","College Trigonometry","Fall 2020",2020-08-17,2020-05-18,2020-09-08,32
"11668","MATH","1130","Precalculus Mathematics","Fall 2020",2020-08-17,2020-05-18,2020-09-08,24
"11669","MATH","1401","Calculus I","Fall 2020",2020-08-17,2020-05-18,2020-09-08,109
"11670","MATH","2411","Calculus II","Fall 2020",2020-08-17,2020-05-18,2020-09-08,82
"11671","MATH","2421","Calculus III","Fall 2020",2020-08-17,2020-05-18,2020-09-08,65
"11672","MATH","2830","Introductory Statistics","Fall 2020",2020-08-17,2020-05-18,2020-09-08,100
"11673","MATH","3000","Intro to Abstract Math","Fall 2020",2020-08-17,2020-05-18,2020-09-08,34
"11674","MATH","3041","Math Elementary Teachers II","Fall 2020",2020-08-17,2020-05-18,2020-09-08,0
"11675","MATH","3191","Applied Linear Algebra","Fall 2020",2020-08-17,2020-05-18,2020-09-08,37
"11676","MATH","3195","Linear Algebra Diff Equations","Fall 2020",2020-08-17,2020-05-18,2020-09-08,66
"11677","MATH","3200","Elementary Diff Equations","Fall 2020",2020-08-17,2020-05-18,2020-09-08,31
"11678","MATH","3301","Intro to Optmizatn Ops Rsrch","Fall 2020",2020-08-17,2020-05-18,2020-09-08,10
"11679","MATH","3382","Statistical Theory","Fall 2020",2020-08-17,2020-05-18,2020-09-08,35
"11680","MATH","3511","Mathematics of Chemistry","Fall 2020",2020-08-17,2020-05-18,2020-09-08,11
"11681","MATH","3800","Probablty-Statistcs Engineers","Fall 2020",2020-08-17,2020-05-18,2020-09-08,13
"11682","MATH","4140","Intro to Modern Algebra","Fall 2020",2020-08-17,2020-05-18,2020-09-08,17
"11683","MATH","4310","Intro to Real Analysis I","Fall 2020",2020-08-17,2020-05-18,2020-09-08,54
"11684","MATH","4387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-18,2020-09-08,8
"11685","MATH","4409","Applied Combinatorics","Fall 2020",2020-08-17,2020-05-18,2020-09-08,20
"11686","MATH","4650","Numerical Analysis I","Fall 2020",2020-08-17,2020-05-18,2020-09-08,6
"11687","MATH","4779","Math Clinic","Fall 2020",2020-08-17,2020-05-18,2020-09-08,15
"11688","MATH","4792","Probabilistic Modeling","Fall 2020",2020-08-17,2020-05-18,2020-09-08,7
"11689","MATH","4810","Probability","Fall 2020",2020-08-17,2020-05-18,2020-09-08,30
"11690","MATH","4830","Applied Statistics","Fall 2020",2020-08-17,2020-05-18,2020-09-08,9
"11691","MATH","5027","Topics in Applied Mathematics","Fall 2020",2020-08-17,2020-05-18,2020-09-08,7
"11692","MATH","5310","Probability","Fall 2020",2020-08-17,2020-05-18,2020-09-08,4
"11693","MATH","5387","Applied Regression Analysis","Fall 2020",2020-08-17,2020-05-18,2020-09-08,2
